DEPTH,RHOB_F17-04,RHOB_F15-A-01
2538.2001,2.509063959,2.489290953
2538.3001,2.544793844,2.487188578
2538.4001,2.554194927,2.484165192
2538.5001,2.528795481,2.482963324
2538.6001,2.483512163,2.482415438
2538.7001,2.440710306,2.482238054
2538.8001,2.423518419,2.481307745
2538.9001,2.441996098,2.479525566
2539.0001,2.494352579,2.47725749
2539.1001,2.562193394,2.476173401
2539.2001,2.622864008,2.476417542
2539.3001,2.658972025,2.478330612
2539.4001,2.655669212,2.48149085
2539.5001,2.614555121,2.483752489
2539.6001,2.553301334,2.484030247
2539.7001,2.48570466,2.481680393
2539.8001,2.425662994,2.478764534
2539.9001,2.382354498,2.476153612
2540.0001,2.357804537,2.474685907
2540.1001,2.347589254,2.473256588
2540.2001,2.344800949,2.470958948
2540.3001,2.346342564,2.467369556
2540.4001,2.351306915,2.463454485
2540.5001,2.358617544,2.459779978
2540.6001,2.367557764,2.456640959
2540.7001,2.378367186,2.45345211
2540.8001,2.392188072,2.449438095
2540.9001,2.401880026,2.44483161
2541.0001,2.394265652,2.441632032
2541.1001,2.367904425,2.44312501
2541.2001,2.333358526,2.450387001
2541.3001,2.302007198,2.463636398
2541.4001,2.28003192,2.480208397
2541.5001,2.27251339,2.493788719
2541.6001,2.280421972,2.500439405
2541.7001,2.297789574,2.497992039
2541.8001,2.315677166,2.491237879
2541.9001,2.330770969,2.484123707
2542.0001,2.340117693,2.480032444
2542.1001,2.338483572,2.478305101
2542.2001,2.326416254,2.475131035
2542.3001,2.312278986,2.466345787
2542.4001,2.306727409,2.452035904
2542.5001,2.317954779,2.434374094
2542.6001,2.34962821,2.417400837
2542.7001,2.399982691,2.404239893
2542.8001,2.456281662,2.3980937
2542.9001,2.494212151,2.398851156
2543.0001,2.495936394,2.403252602
2543.1001,2.463501453,2.408119679
2543.2001,2.414260387,2.411427259
2543.3001,2.365276814,2.412503481
2543.4001,2.326574564,2.411475182
2543.5001,2.300475836,2.409261465
2543.6001,2.282691956,2.407078028
2543.7001,2.272090673,2.405104876
2543.8001,2.269178867,2.402695417
2543.9001,2.268587351,2.398808241
2544.0001,2.264839649,2.392787218
2544.1001,2.259870052,2.385595083
2544.2001,2.25750041,2.3810184
2544.3001,2.259173393,2.383670807
2544.4001,2.266736269,2.394659758
2544.5001,2.283114672,2.413343668
2544.6001,2.309066057,2.436182022
2544.7001,2.344152927,2.45869422
2544.8001,2.38955164,2.476911783
2544.9001,2.44133234,2.488166571
2545.0001,2.484257221,2.493862152
2545.1001,2.504948139,2.49360466
2545.2001,2.499015093,2.488351822
2545.3001,2.472936153,2.481193781
2545.4001,2.443077803,2.47584486
2545.5001,2.423561573,2.474370003
2545.6001,2.416240215,2.474322319
2545.7001,2.415857315,2.472861767
2545.8001,2.418264628,2.468069792
2545.9001,2.421507597,2.460710287
2546.0001,2.424132347,2.453510284
2546.1001,2.426920176,2.449807167
2546.2001,2.431963921,2.448818684
2546.3001,2.438421488,2.449470043
2546.4001,2.448702574,2.450025797
2546.5001,2.466598988,2.450329065
2546.6001,2.482411385,2.449932337
2546.7001,2.485852718,2.448170662
2546.8001,2.479573011,2.445713759
2546.9001,2.46673274,2.443320274
2547.0001,2.4530828,2.441814899
2547.1001,2.44878149,2.441678762
2547.2001,2.450035811,2.44342351
2547.3001,2.445701361,2.446022272
2547.4001,2.433358431,2.449434519
2547.5001,2.41715622,2.454080105
2547.6001,2.4015975,2.458969593
2547.7001,2.390694141,2.463670731
2547.8001,2.386806727,2.466997147
2547.9001,2.390817881,2.467745781
2548.0001,2.397465229,2.46573925
2548.1001,2.398308992,2.460741997
2548.2001,2.389677525,2.457270861
2548.3001,2.375546932,2.45631671
2548.4001,2.361261368,2.460854769
2548.5001,2.352738619,2.467099428
2548.6001,2.354284287,2.475064039
2548.7001,2.36760354,2.483057022
2548.8001,2.381379128,2.4903512
2548.9001,2.385171175,2.497050047
2549.0001,2.381025076,2.503370047
2549.1001,2.368680477,2.50757575
2549.2001,2.349681139,2.508714199
2549.3001,2.336208344,2.507787705
2549.4001,2.339209795,2.506602049
2549.5001,2.354109049,2.505820751
2549.6001,2.361869097,2.505372763
2549.7001,2.363700867,2.503992319
2549.8001,2.374348164,2.500434637
2549.9001,2.391993046,2.494972944
2550.0001,2.422632217,2.48754859
2550.1001,2.475161552,2.477828503
2550.2001,2.526108027,2.467832089
2550.3001,2.554730415,2.460098028
2550.4001,2.564847946,2.458587885
2550.5001,2.570613146,2.461833477
2550.6001,2.565375328,2.467792034
2550.7001,2.53267169,2.473578215
2550.8001,2.474282503,2.476512671
2550.9001,2.405939579,2.476926565
2551.0001,2.350718498,2.475670815
2551.1001,2.32310462,2.474409819
2551.2001,2.321592569,2.472859383
2551.3001,2.332378149,2.470454454
2551.4001,2.346292019,2.467941999
2551.5001,2.36101222,2.466381311
2551.6001,2.37204504,2.467020035
2551.7001,2.373671532,2.468728781
2551.8001,2.368085623,2.470416069
2551.9001,2.360792399,2.47085619
2552.0001,2.356314659,2.470670223
2552.1001,2.359904289,2.470460177
2552.2001,2.375082731,2.47089529
2552.3001,2.400655508,2.472080708
2552.4001,2.431982756,2.473754883
2552.5001,2.463154793,2.475084066
2552.6001,2.489105225,2.475244045
2552.7001,2.506582737,2.474061966
2552.8001,2.513763905,2.472404957
2552.9001,2.513202429,2.471458674
2553.0001,2.512624502,2.472523689
2553.1001,2.519536018,2.47582221
2553.2001,2.536427259,2.480360746
2553.3001,2.558684826,2.484771729
2553.4001,2.575675011,2.488087177
2553.5001,2.577312231,2.489601135
2553.6001,2.562069178,2.489758968
2553.7001,2.535155773,2.490031242
2553.8001,2.504323721,2.491770268
2553.9001,2.479387045,2.495285273
2554.0001,2.467018604,2.499805927
2554.1001,2.465045929,2.50389576
2554.2001,2.468488693,2.50647068
2554.3001,2.472445011,2.507428169
2554.4001,2.472726822,2.506143093
2554.5001,2.468653917,2.502721787
2554.6001,2.4647398,2.498170137
2554.7001,2.466198444,2.494631052
2554.8001,2.472209215,2.49325347
2554.9001,2.477015019,2.493253946
2555.0001,2.476935148,2.49507165
2555.1001,2.471899986,2.498339891
2555.2001,2.462974787,2.500813246
2555.3001,2.450483322,2.500620842
2555.4001,2.433936358,2.497540474
2555.5001,2.416152716,2.492421389
2555.6001,2.403074265,2.486719608
2555.7001,2.399190903,2.482791662
2555.8001,2.405273914,2.482893467
2555.9001,2.418798447,2.48814106
2556.0001,2.434444189,2.496377945
2556.1001,2.444853544,2.504427671
2556.2001,2.442666292,2.509196997
2556.3001,2.423113585,2.509483814
2556.4001,2.388379812,2.50668335
2556.5001,2.350641727,2.502436876
2556.6001,2.328670979,2.498733759
2556.7001,2.33518672,2.497020721
2556.8001,2.368884325,2.498257875
2556.9001,2.413436413,2.500969887
2557.0001,2.446919441,2.504025936
2557.1001,2.450652123,2.506083965
2557.2001,2.423475266,2.506816149
2557.3001,2.383572817,2.507203579
2557.4001,2.355477095,2.508471012
2557.5001,2.354975224,2.510065556
2557.6001,2.383401632,2.511550665
2557.7001,2.438748598,2.512032986
2557.8001,2.509542227,2.510983229
2557.9001,2.567802906,2.508613586
2558.0001,2.582072496,2.506083012
2558.1001,2.551208973,2.504148722
2558.2001,2.502365828,2.502908945
2558.3001,2.446041346,2.502128124
2558.4001,2.383176088,2.502938509
2558.5001,2.334082127,2.50631547
2558.6001,2.309860945,2.512794018
2558.7001,2.305220604,2.518930435
2558.8001,2.319942236,2.523189068
2558.9001,2.353025913,2.524241924
2559.0001,2.398724318,2.52337575
2559.1001,2.455160618,2.521020412
2559.2001,2.531693459,2.519911528
2559.3001,2.626678944,2.519284248
2559.4001,2.706682205,2.518967152
2559.5001,2.740972757,2.519367218
2559.6001,2.725312948,2.520956516
2559.7001,2.674031258,2.524734736
2559.8001,2.601878166,2.528914213
2559.9001,2.530045986,2.532553673
2560.0001,2.472921133,2.534162521
2560.1001,2.434420347,2.533729792
2560.2001,2.414950371,2.532161236
2560.3001,2.40221262,2.530824423
2560.4001,2.377282143,2.530923605
2560.5001,2.334835291,2.532567501
2560.6001,2.283838034,2.536301851
2560.7001,2.235321283,2.540412426
2560.8001,2.202188253,2.543210745
2560.9001,2.195160866,2.540089607
2561.0001,2.20863533,2.53581214
2561.1001,2.239831686,2.530711412
2561.2001,2.28174901,2.526076794
2561.3001,2.319849491,2.522559881
2561.4001,2.337373734,2.52118063
2561.5001,2.320935488,2.522781611
2561.6001,2.267950773,2.525510073
2561.7001,2.194660187,2.528390646
2561.8001,2.130102634,2.52962184
2561.9001,2.088315725,2.528919935
2562.0001,2.079174042,2.526753664
2562.1001,2.105508566,2.525223255
2562.2001,2.153542996,2.524126291
2562.3001,2.200838804,2.522858143
2562.4001,2.233409166,2.52064395
2562.5001,2.250131369,2.517369032
2562.6001,2.255630732,2.513885975
2562.7001,2.254883766,2.511809349
2562.8001,2.253854036,2.510812044
2562.9001,2.255227566,2.510208368
2563.0001,2.254272938,2.50941515
2563.1001,2.246179104,2.50840497
2563.2001,2.232030392,2.507405043
2563.3001,2.215959072,2.506682873
2563.4001,2.202882052,2.506450892
2563.5001,2.197950125,2.506413221
2563.6001,2.203719378,2.50591588
2563.7001,2.217112541,2.504360199
2563.8001,2.230409861,2.502123117
2563.9001,2.235502958,2.500370026
2564.0001,2.229979515,2.499900818
2564.1001,2.224834442,2.500528336
2564.2001,2.238620281,2.50133872
2564.3001,2.278604984,2.501101971
2564.4001,2.332988501,2.49962616
2564.5001,2.376448631,2.497867346
2564.6001,2.388018608,2.497097969
2564.7001,2.371543646,2.497609854
2564.8001,2.350955486,2.498626947
2564.9001,2.339721203,2.49874568
2565.0001,2.336973667,2.497272968
2565.1001,2.33916378,2.4944942
2565.2001,2.344904184,2.491277695
2565.3001,2.352654219,2.488240242
2565.4001,2.358994484,2.485355377
2565.5001,2.360626221,2.481753349
2565.6001,2.355947971,2.477135658
2565.7001,2.344189644,2.473035574
2565.8001,2.325567722,2.47024107
2565.9001,2.302940607,2.468301535
2566.0001,2.280157805,2.46711874
2566.1001,2.258994103,2.46688199
2566.2001,2.241551399,2.46745038
2566.3001,2.23396945,2.468317509
2566.4001,2.243681192,2.469300032
2566.5001,2.27470088,2.470457315
2566.6001,2.323444128,2.470181227
2566.7001,2.373806715,2.46678853
2566.8001,2.408479452,2.460958481
2566.9001,2.424062491,2.453110457
2567.0001,2.427631378,2.444206476
2567.1001,2.425449133,2.436434031
2567.2001,2.418674707,2.43145299
2567.3001,2.404928923,2.430173874
2567.4001,2.381870985,2.430608511
2567.5001,2.35191989,2.432035208
2567.6001,2.32027173,2.433595896
2567.7001,2.294821501,2.43520546
2567.8001,2.277601242,2.436369419
2567.9001,2.260519028,2.436214924
2568.0001,2.23975873,2.435400248
2568.1001,2.216038704,2.434073448
2568.2001,2.183021069,2.433288097
2568.3001,2.141661644,2.43592453
2568.4001,2.101027489,2.444113016
2568.5001,2.064113855,2.456394911
2568.6001,2.034485579,2.469397068
2568.7001,2.017257214,2.479138136
2568.8001,2.01264739,2.481249809
2568.9001,2.012876749,2.477440357
2569.0001,2.0085814,2.466956139
2569.1001,1.992526054,2.454877615
2569.2001,1.98101151,2.443356991
2569.3001,1.999549389,2.435527325
2569.4001,2.039474964,2.430690289
2569.5001,2.074400187,2.427762747
2569.6001,2.087493897,2.426028967
2569.7001,2.060412169,2.424838781
2569.8001,1.997801662,2.424093008
2569.9001,1.933962941,2.424179554
2570.0001,1.895606399,2.426707745
2570.1001,1.886244297,2.431195021
2570.2001,1.889469862,2.437166214
2570.3001,1.901324153,2.442580462
2570.4001,1.928854466,2.44793272
2570.5001,1.978022814,2.455496788
2570.6001,2.062860251,2.465187311
2570.7001,2.186987877,2.476619244
2570.8001,2.343839169,2.488248348
2570.9001,2.480811119,2.497438431
2571.0001,2.545472384,2.50304246
2571.1001,2.544497967,2.503259182
2571.2001,2.506051302,2.501810551
2571.3001,2.464564323,2.49921751
2571.4001,2.445639849,2.497285605
2571.5001,2.457146406,2.496446371
2571.6001,2.482797146,2.49700594
2572.2001,2.263953447,2.498149633
2572.3001,2.231627226,2.499215603
2572.4001,2.219899654,2.499614239
2572.5001,2.225956917,2.498661757
2572.6001,2.250723362,2.496175051
2572.7001,2.292768002,2.491976023
2572.8001,2.341756105,2.487552643
2572.9001,2.385863781,2.483921528
2573.0001,2.416071415,2.483160019
2573.1001,2.42339468,2.486725569
2573.2001,2.406997442,2.495701075
2573.3001,2.376044035,2.511144161
2573.4001,2.341478586,2.529105187
2573.5001,2.311296463,2.542623043
2573.6001,2.289117098,2.542627096
2573.7001,2.275646448,2.529077292
2573.8001,2.267977715,2.506838083
2573.9001,2.261811018,2.484630823
2574.0001,2.251975775,2.4676857
2574.1001,2.233150959,2.458446741
2574.2001,2.202470779,2.45524168
2574.3001,2.162019491,2.452754021
2574.4001,2.117440462,2.449553013
2574.5001,2.076491833,2.445969343
2574.6001,2.043778658,2.442535877
2574.7001,2.022301436,2.439955235
2574.8001,2.012637615,2.438662291
2574.9001,2.012063503,2.438639879
2575.0001,2.016513348,2.439602137
2575.1001,2.02211833,2.4407444
2575.2001,2.025681496,2.441162348
2575.3001,2.025251389,2.439820528
2575.4001,2.022228956,2.436604023
2575.5001,2.020790339,2.432175636
2575.6001,2.024214745,2.427886009
2575.7001,2.032561541,2.42505312
2575.8001,2.04336834,2.424623728
2575.9001,2.05303216,2.426828146
2576.0001,2.058652163,2.430637837
2576.1001,2.059738874,2.434123039
2576.2001,2.057500362,2.435101271
2576.3001,2.053145409,2.432932854
2576.4001,2.048772335,2.428406
2576.5001,2.047858954,2.423033476
2576.6001,2.052346468,2.41780591
2576.7001,2.061050177,2.411057949
2576.8001,2.069586277,2.400849104
2576.9001,2.070050478,2.387261391
2577.0001,2.053537369,2.374324799
2577.4001,1.934722543,2.366479158
2577.5001,1.942425251,2.364101648
2577.6001,1.971808553,2.364520311
2577.7001,2.01112771,2.364664555
2578.4001,2.154586554,2.364131928
2578.5001,2.163019657,2.364382029
2578.6001,2.160846233,2.366876841
2578.7001,2.15255332,2.37145257
2578.8001,2.144339085,2.377085209
2578.9001,2.14211607,2.381294012
2579.0001,2.149565697,2.381194592
2579.1001,2.159887791,2.375314713
2579.2001,2.160077572,2.365599871
2579.3001,2.147326946,2.35671258
2579.4001,2.136242867,2.350982904
2579.5001,2.142512798,2.347967863
2579.6001,2.170805693,2.345711947
2579.7001,2.202179432,2.343329668
2579.8001,2.212235212,2.341262341
2579.9001,2.194710732,2.340171337
2580.0001,2.154618025,2.339975834
2580.1001,2.106196404,2.338562489
2580.6001,2.026825905,2.335897684
2580.7001,2.046560764,2.332859039
2580.8001,2.072268009,2.332972527
2580.9001,2.100470305,2.336139441
2581.0001,2.131661654,2.34248066
2581.1001,2.16928196,2.348269939
2581.2001,2.213173628,2.352053165
2581.3001,2.259931326,2.351636648
2581.4001,2.303278923,2.352157831
2581.5001,2.333100557,2.354689598
2581.6001,2.338624001,2.361269474
2581.7001,2.317662716,2.366014242
2581.8001,2.286808491,2.368067741
2581.9001,2.259386778,2.364901543
2582.0001,2.245321989,2.360695839
2582.1001,2.254429102,2.356223822
2582.2001,2.289471388,2.353647232
2582.3001,2.334824801,2.350709677
2582.4001,2.364648581,2.347171068
2582.5001,2.360949278,2.343195915
2582.6001,2.330125332,2.339155197
2582.7001,2.289412022,2.336154938
2582.8001,2.250453711,2.33750248
2582.9001,2.218954802,2.342117548
2583.0001,2.194618225,2.351068258
2583.1001,2.172827959,2.364351749
2583.2001,2.149644136,2.378818989
2583.3001,2.125924826,2.392213345
2583.4001,2.105590105,2.400287867
2583.5001,2.091846228,2.404500485
2583.6001,2.087166786,2.406308651
2583.7001,2.091907024,2.413650274
2583.8001,2.101920128,2.427042246
2583.9001,2.108980894,2.447691202
2584.0001,2.107025385,2.464187145
2584.1001,2.098433495,2.472117424
2584.2001,2.08998251,2.465395212
2584.3001,2.088531494,2.453481674
2584.4001,2.098092079,2.441398382
2584.5001,2.11800909,2.435027361
2584.6001,2.147166729,2.432435274
2584.7001,2.180760384,2.432536602
2584.8001,2.204000235,2.434187412
2584.9001,2.203268766,2.436790466
2585.0001,2.178842306,2.441637754
2585.1001,2.145178318,2.448993444
2585.2001,2.118397474,2.45457077
2585.3001,2.105104923,2.458170652
2585.4001,2.103303671,2.46181941
2585.5001,2.111158371,2.467874527
2585.6001,2.127495289,2.473599196
2585.7001,2.151929617,2.473922968
2585.8001,2.186621666,2.46868372
2585.9001,2.234429598,2.458782435
2586.0001,2.295115233,2.447569609
2586.1001,2.363267422,2.437642574
2586.2001,2.427882195,2.430838108
2586.3001,2.477957726,2.426852942
2586.4001,2.504535437,2.424393892
2586.5001,2.502947331,2.423232555
2586.6001,2.475332499,2.423574448
2586.7001,2.431997538,2.426128626
2586.8001,2.385402918,2.431098938
2586.9001,2.344098091,2.437165737
2587.0001,2.312285662,2.441401959
2587.1001,2.289772987,2.441939831
2587.2001,2.272675753,2.43956852
2587.3001,2.257355928,2.436172724
2587.4001,2.246399164,2.433149099
2587.5001,2.243624926,2.430771589
2587.6001,2.249685526,2.428533077
2587.7001,2.262051106,2.425525188
2587.8001,2.275242567,2.42121625
2587.9001,2.283894301,2.416543484
2588.0001,2.28599906,2.412664414
2588.1001,2.282296658,2.409752607
2588.2001,2.27391839,2.408594608
2588.3001,2.263419867,2.409756184
2588.4001,2.25424552,2.413004875
2588.5001,2.249840498,2.417919159
2588.6001,2.254352808,2.422803402
2588.7001,2.272245884,2.42545557
2588.8001,2.302956343,2.423623323
2588.9001,2.344106436,2.417401075
2589.0001,2.391581535,2.409028769
2589.1001,2.43200326,2.401384592
2589.2001,2.453083515,2.396854162
2589.3001,2.454464197,2.395843267
2589.4001,2.435917854,2.398552895
2589.5001,2.400833845,2.403691292
2589.6001,2.36675334,2.409517765
2589.7001,2.346180677,2.414377689
2589.8001,2.338828802,2.417532206
2589.9001,2.338584185,2.41906786
2590.0001,2.339879513,2.419038296
2590.1001,2.338089228,2.418040037
2590.2001,2.334908009,2.416589737
2590.3001,2.336769581,2.415221453
2590.4001,2.348249435,2.41442728
2590.5001,2.371709824,2.41424036
2590.6001,2.407559156,2.414660454
2590.7001,2.451909781,2.415501595
2590.8001,2.500586033,2.416850567
2590.9001,2.52462697,2.419046164
2591.0001,2.499575615,2.422148466
2591.1001,2.439219713,2.425928116
2591.2001,2.372882843,2.427679062
2591.3001,2.32976222,2.420387268
2591.4001,2.317106962,2.397665978
2591.5001,2.324131966,2.348929167
2591.6001,2.339121819,2.295500994
2591.7001,2.349865913,2.244318485
2591.8001,2.345556736,2.213041782
